service,asset_class,symbol,classification,primary_value,bid,ask,age_seconds,timestamp_utc,timestamp_source,error_type,error_message,latency_ms,rpc_calls,notes
bidask,crypto,0GUSD,ok,,0.2546259807014063,0.25489886855351934,1.2,2026-09-24T14:44:19.196344+00:00,upstream,,,275,1,
bidask,crypto,0GUSDC,ok,,0.25470000000000004,0.25500000000000006,7.0,2026-09-24T14:44:13.892060+00:00,upstream,,,248,1,
bidask,crypto,0GUSDT,ok,,0.2545987212095625,0.25491608457872666,0.3,2026-09-24T14:44:21.400956+00:00,upstream,,,290,1,
bidask,crypto,1INCHEUR,ok,,0.08807000000000001,0.08856,0.9,2026-09-24T14:44:21.293975+00:00,upstream,,,289,1,
bidask,crypto,1INCHGBP,stale,,0.07524,0.07532999999999998,1980.5,2026-09-24T14:11:22.195862+00:00,upstream,,,268,1,age 1980s > 300s
bidask,crypto,1INCHUSD,ok,,0.10026103364551998,0.10036866659237743,1.3,2026-09-24T14:44:21.891249+00:00,upstream,,,247,1,
bidask,crypto,1INCHUSDC,ok,,0.10029999999999999,0.1004,15.7,2026-09-24T14:44:07.896458+00:00,upstream,,,239,1,
bidask,crypto,1INCHUSDO,ok,,0.10014,0.10077,2.8,2026-09-24T14:44:21.293975+00:00,upstream,,,259,1,
bidask,crypto,1INCHUSDT,ok,,0.10028849012663885,0.10039645809364028,1.1,2026-09-24T14:44:23.288786+00:00,upstream,,,264,1,
bidask,crypto,2ZEUR,ok,,0.04791,0.048119999999999996,1.1,2026-09-24T14:44:23.831830+00:00,upstream,,,258,1,
bidask,crypto,2ZUSD,ok,,0.05454444807697414,0.05461075544105174,0.9,2026-09-24T14:44:24.596096+00:00,upstream,,,270,1,
bidask,crypto,2ZUSDC,ok,,0.05455116710222037,0.05466000085688916,2.2,2026-09-24T14:44:23.695100+00:00,upstream,,,227,1,
bidask,crypto,2ZUSDO,ok,,0.054439999999999995,0.054759999999999996,4.5,2026-09-24T14:44:21.897586+00:00,upstream,,,260,1,
bidask,crypto,2ZUSDT,ok,,0.05455847934790624,0.05463062997172741,0.5,2026-09-24T14:44:26.396031+00:00,upstream,,,280,1,
bidask,crypto,4USD,ok,,0.023744098848682185,0.02387729904386221,3.1,2026-09-24T14:44:24.396541+00:00,upstream,,,293,1,
bidask,crypto,4USDT,ok,,0.023751,0.023884,3.5,2026-09-24T14:44:24.396541+00:00,upstream,,,261,1,
bidask,crypto,AAPLBUSD,ok,,336.40105127721307,336.50815766606604,2.7,2026-09-24T14:44:25.696644+00:00,upstream,,,366,1,
bidask,crypto,AAPLBUSDT,ok,,336.49883773987676,336.60260825833814,3.3,2026-09-24T14:44:25.696644+00:00,upstream,,,278,1,
bidask,crypto,AAPLONUSD,ok,,336.01387645581144,336.48131264948506,0.5,2026-09-24T14:44:28.996589+00:00,upstream,,,246,1,
bidask,crypto,AAPLONUSDT,ok,,337.19386282203095,337.88723721449776,0.4,2026-09-24T14:44:29.397365+00:00,upstream,,,248,1,
bidask,crypto,AAPL_PERPUSD,ok,,335.57422395682346,336.92089592415056,0.3,2026-09-24T14:44:31.395783+00:00,upstream,,,273,1,
bidask,crypto,AAPL_PERPUSDT,ok,,335.4102446902864,337.4287617094857,1.5,2026-09-24T14:44:48.198839+00:00,upstream,,,235,1,
bidask,crypto,AAVEBTC,ok,,0.0017039999999999998,0.001705,1.3,2026-09-24T14:44:53.180293+00:00,upstream,,,258,1,
bidask,crypto,AAVEETH,ok,,0.05348855251295092,0.053872260029596955,1.1,2026-09-24T14:44:54.713529+00:00,upstream,,,219,1,
bidask,crypto,AAVEEUR,ok,,126.36331712166015,126.54596494313502,1.1,2026-09-24T14:44:46.596625+00:00,upstream,,,295,1,
bidask,crypto,AAVEGBP,ok,,108.54000000000002,109.12,2.6,2026-09-24T14:44:46.289530+00:00,upstream,,,258,1,
bidask,crypto,AAVESOLVBTC,ok,,0.0017029999999999999,0.0017049999999999995,0.3,2026-09-24T14:44:47.596775+00:00,upstream,,,252,1,
bidask,crypto,AAVEUSD,ok,,143.79433385324467,143.81855678103693,0.3,2026-09-24T14:44:50.896995+00:00,upstream,,,253,1,
bidask,crypto,AAVEUSDC,error,,,,,,,BlocksizeAPIError[404],Bid/ask ticker AAVEUSDC not found in master stream,218,1,
bidask,crypto,AAVEUSDO,ok,,143.71,143.9,0.6,2026-09-24T14:44:51.096603+00:00,upstream,,,293,1,
bidask,crypto,AAVEUSDT,ok,,143.88080733695708,143.92333595796325,0.2,2026-09-24T14:44:54.602238+00:00,upstream,,,235,1,
bidask,crypto,ABEUR,ok,,0.000529,0.000531,2.1,2026-09-24T14:44:48.594870+00:00,upstream,,,260,1,
bidask,crypto,ABNBONUSD,ok,,151.523613532541,151.906468822619,0.9,2026-09-24T14:44:49.299650+00:00,upstream,,,245,1,
bidask,crypto,ABNBONUSDT,ok,,151.75,151.76,1.7,2026-09-24T14:44:52.199205+00:00,upstream,,,254,1,
bidask,crypto,ABTONUSD,ok,,102.877935,103.042079,1.0,2026-09-24T14:44:48.297174+00:00,upstream,,,244,1,
bidask,crypto,ABTONUSDT,ok,,104.38,104.92000000000002,104.7,2026-09-24T14:43:08.385039+00:00,upstream,,,227,1,
bidask,crypto,ABTUSD,ok,,0.2723,0.27279999999999993,73.9,2026-09-24T14:43:38.220209+00:00,upstream,,,242,1,
bidask,crypto,ABUSD,ok,,0.0006018162456387115,0.001031695312523507,4.0,2026-09-24T14:44:32.695537+00:00,upstream,,,269,1,
bidask,crypto,ABUSDT,ok,,0.0006020000000000001,0.001032,6.1,2026-09-24T14:44:32.695537+00:00,upstream,,,400,1,
bidask,crypto,ACEEUR,ok,,0.15974,0.1608,0.5,2026-09-24T14:44:32.895226+00:00,upstream,,,271,1,
bidask,crypto,ACEUSD,ok,,0.18234124800961587,0.18254280718676236,1.6,2026-09-24T14:44:31.395783+00:00,upstream,,,294,1,
bidask,crypto,ACEUSDC,ok,,0.18150000000000002,0.18250000000000002,14.7,2026-09-24T14:43:29.797229+00:00,upstream,,,856,1,
bidask,crypto,ACEUSDO,ok,,0.18128,0.18247999999999998,9.0,2026-09-24T14:43:42.096057+00:00,upstream,,,245,1,
bidask,crypto,ACEUSDT,ok,,0.18217664641785544,0.18228249309889022,0.5,2026-09-24T14:43:54.397332+00:00,upstream,,,239,1,
bidask,crypto,ACHEUR,ok,,0.005099769946891796,0.0051200000199622155,9.6,2026-09-24T14:43:33.989633+00:00,upstream,,,1073,1,
bidask,crypto,ACHUSD,ok,,0.005803199674111842,0.005820533273146651,0.6,2026-09-24T14:43:48.283519+00:00,upstream,,,292,1,
bidask,crypto,ACHUSDC,ok,,0.00581,0.00582,10.0,2026-09-24T14:45:09.698248+00:00,upstream,,,343,1,
bidask,crypto,ACHUSDO,ok,,0.005794,0.005821999999999999,0.3,2026-09-24T14:45:18.900826+00:00,upstream,,,257,1,
bidask,crypto,ACHUSDT,ok,,0.005807073791272325,0.005821920644339071,1.8,2026-09-24T14:45:16.995348+00:00,upstream,,,334,1,
bidask,crypto,ACMUSD,ok,,0.2809184007547109,0.28192093036594035,4.2,2026-09-24T14:45:14.196583+00:00,upstream,,,305,1,
bidask,crypto,ACMUSDT,ok,,0.282,0.283,0.2,2026-09-24T14:43:50.397019+00:00,upstream,,,221,1,
bidask,crypto,ACNONUSD,ok,,180.79524800000002,181.23487200000002,0.7,2026-09-24T14:43:54.293641+00:00,upstream,,,256,1,
bidask,crypto,ACNONUSDT,ok,,186.55852283714665,186.64091378257166,0.9,2026-09-24T14:43:48.096900+00:00,upstream,,,374,1,
bidask,crypto,ACTUSD,ok,,0.01096677095969258,0.01098687497265475,1.2,2026-09-24T14:44:06.897878+00:00,upstream,,,223,1,
bidask,crypto,ACTUSDC,ok,,0.010980000000000002,0.011010000000000004,96.6,2026-09-24T14:42:31.898149+00:00,upstream,,,316,1,
bidask,crypto,ACTUSDT,ok,,0.01098,0.01099,0.4,2026-09-24T14:44:08.684824+00:00,upstream,,,259,1,
bidask,crypto,ADABTC,ok,,2.94e-06,2.95e-06,1.1,2026-09-24T14:44:08.296834+00:00,upstream,,,275,1,
bidask,crypto,ADAETH,ok,,9.26e-05,9.28e-05,0.8,2026-09-24T14:44:09.178457+00:00,upstream,,,285,1,
bidask,crypto,ADAEUR,ok,,0.21840000527536804,0.21862661144238565,0.5,2026-09-24T14:44:10.245524+00:00,upstream,,,403,1,
bidask,crypto,ADAFDUSD,ok,,0.24870000000000003,0.24890000000000004,1.2,2026-09-24T14:44:10.402405+00:00,upstream,,,499,1,
bidask,crypto,ADAUSD,ok,,0.248525311355858,0.2486333286170559,0.3,2026-09-24T14:44:12.760609+00:00,upstream,,,516,1,
bidask,crypto,ADAUSD1,ok,,0.24859999999999996,0.24899999999999994,0.4,2026-09-24T14:44:13.195970+00:00,upstream,,,265,1,
bidask,crypto,ADAUSDC,ok,,0.24854322310221533,0.24875677689778464,0.5,2026-09-24T14:44:13.497248+00:00,upstream,,,277,1,
bidask,crypto,ADAUSDO,ok,,0.2486,0.2488,0.6,2026-09-24T14:44:13.792843+00:00,upstream,,,238,1,
bidask,crypto,ADAUSDT,ok,,0.2487,0.24879999999999997,0.3,2026-09-24T14:44:14.595224+00:00,upstream,,,273,1,
bidask,crypto,ADBEONUSD,ok,,238.9787528064446,239.68149595420908,0.3,2026-09-24T14:44:15.097808+00:00,upstream,,,268,1,
bidask,crypto,ADBEONUSDT,ok,,239.38,239.39,0.7,2026-09-24T14:44:15.097808+00:00,upstream,,,216,1,
bidask,crypto,ADIONUSD,ok,,378.45572767819834,379.50600016341974,0.6,2026-09-24T14:44:16.296886+00:00,upstream,,,274,1,
bidask,crypto,ADIONUSDT,ok,,381.43,381.44,2.3,2026-09-24T14:44:15.097808+00:00,upstream,,,259,1,
bidask,crypto,ADITEUR,ok,,7.447400000000001,7.4777000000000005,88.3,2026-09-24T14:42:49.596048+00:00,upstream,,,224,1,
bidask,crypto,ADITUSD,ok,,8.469014081224051,8.497138739896782,1.2,2026-09-24T14:44:17.186529+00:00,upstream,,,326,1,
bidask,crypto,ADITUSDT,ok,,8.473900000000002,8.4795,54.0,2026-09-24T14:43:24.790387+00:00,upstream,,,249,1,
bidask,crypto,ADXFRXUSD,ok,,0.05405999999999999,0.06994,1.4,2026-09-24T14:44:17.786858+00:00,upstream,,,245,1,
bidask,crypto,AEROUSD,ok,,0.7238319661051087,0.7242817555711871,0.4,2026-09-24T14:43:55.497554+00:00,upstream,,,276,1,
bidask,crypto,AEROUSDT,ok,,0.7240629577802933,0.7244722218965962,0.6,2026-09-24T14:43:55.841531+00:00,upstream,,,256,1,
bidask,crypto,AEVOEUR,ok,,0.02244,0.022550000000000004,1.4,2026-09-24T14:43:55.296207+00:00,upstream,,,245,1,
bidask,crypto,AEVOUSD,ok,,0.02554671312848384,0.025591831190703285,0.5,2026-09-24T14:43:56.797341+00:00,upstream,,,284,1,
bidask,crypto,AEVOUSDO,ok,,0.025560000000000003,0.02562,4.4,2026-09-24T14:43:53.498233+00:00,upstream,,,278,1,
bidask,crypto,AEVOUSDT,ok,,0.02555423372684561,0.02559910900475737,1.6,2026-09-24T14:43:56.797341+00:00,upstream,,,283,1,
bidask,crypto,AGLDEUR,ok,,0.1847,0.1857,27.4,2026-09-24T14:43:31.497255+00:00,upstream,,,275,1,
bidask,crypto,AGLDUSD,ok,,0.21051452318318956,0.21086542071611594,3.5,2026-09-24T14:43:55.697373+00:00,upstream,,,244,1,
bidask,crypto,AGLDUSDO,ok,,0.2107,0.2111,10.4,2026-09-24T14:43:49.403507+00:00,upstream,,,288,1,
bidask,crypto,AGLDUSDT,ok,,0.21057658506272334,0.21092547616734164,4.4,2026-09-24T14:43:55.697373+00:00,upstream,,,282,1,
bidask,crypto,AIGENSYNEUR,ok,,0.017770000000000005,0.017800000000000003,1.8,2026-09-24T14:43:58.796492+00:00,upstream,,,317,1,
bidask,crypto,AIGENSYNUSD,ok,,0.0202135824553005,0.020224246835823197,1.8,2026-09-24T14:43:59.301634+00:00,upstream,,,257,1,
bidask,crypto,AIGENSYNUSDT,ok,,0.02021072859472909,0.020230229859142912,0.2,2026-09-24T14:44:01.195216+00:00,upstream,,,269,1,
bidask,crypto,AINUUSD,ok,,0.2275330020564632,0.22913482306916466,0.5,2026-09-24T14:44:01.493051+00:00,upstream,,,253,1,
bidask,crypto,AINUUSDT,ok,,0.22769999999999999,0.22919999999999996,0.5,2026-09-24T14:44:01.793298+00:00,upstream,,,273,1,
bidask,crypto,AIOZUSD,ok,,0.12237708391884876,0.12365952688465186,0.7,2026-09-24T14:44:02.195993+00:00,upstream,,,265,1,
bidask,crypto,AIOZUSDT,ok,,0.12241314612035928,0.12368321512841561,0.9,2026-09-24T14:44:02.574379+00:00,upstream,,,285,1,
bidask,crypto,AISLUSD,ok,,0.01979416034419303,0.019894329850982075,5.3,2026-09-24T14:43:58.495821+00:00,upstream,,,259,1,
bidask,crypto,AISLUSDT,ok,,0.0198,0.0199,5.8,2026-09-24T14:43:58.495821+00:00,upstream,,,265,1,
bidask,crypto,AIXBTUSD,ok,,0.022686449531366195,0.022728168828477488,0.4,2026-09-24T14:44:04.435299+00:00,upstream,,,251,1,
bidask,crypto,AIXBTUSDT,ok,,0.022688657228523857,0.022730004387488945,0.6,2026-09-24T14:44:04.545088+00:00,upstream,,,246,1,
bidask,crypto,AKTEUR,ok,,0.6007,0.6026000000000001,2.8,2026-09-24T14:44:02.996818+00:00,upstream,,,328,1,
bidask,crypto,AKTUSD,ok,,0.6842347462886216,0.6851652982602686,0.2,2026-09-24T14:44:05.895974+00:00,upstream,,,256,1,
bidask,crypto,AKTUSDT,ok,,0.6835,0.685,0.4,2026-09-24T14:44:06.297752+00:00,upstream,,,278,1,
bidask,crypto,ALEPHUSD,ok,,0.01291119255888833,0.012935314873504269,2.2,2026-09-24T14:43:39.494657+00:00,upstream,,,536,1,
bidask,crypto,ALEPHUSDT,ok,,0.012911,0.012939,1.3,2026-09-24T14:43:41.587957+00:00,upstream,,,258,1,
bidask,crypto,ALGOBTC,stale,,1.3e-06,1.32e-06,1503.7,2026-09-24T14:18:41.795852+00:00,upstream,,,240,1,age 1504s > 300s
bidask,crypto,ALGOETH,ok,,4.147e-05,4.156e-05,2.9,2026-09-24T14:43:43.197355+00:00,upstream,,,311,1,
bidask,crypto,ALGOEUR,ok,,0.09779549630192731,0.098037347138677,0.6,2026-09-24T14:43:46.296436+00:00,upstream,,,273,1,
bidask,crypto,ALGOFRXUSD,ok,,0.1111,0.11139999999999999,4.2,2026-09-24T14:43:43.197355+00:00,upstream,,,265,1,
bidask,crypto,ALGOGBP,stale,,0.08427000000000001,0.08437000000000001,753.3,2026-09-24T14:31:14.596773+00:00,upstream,,,240,1,age 753s > 300s
bidask,crypto,ALGOSOLVBTC,ok,,1.315e-06,1.322e-06,0.6,2026-09-24T14:43:47.696730+00:00,upstream,,,304,1,
bidask,crypto,ALGOUSD,ok,,0.11117568199039538,0.11137415552215812,0.7,2026-09-24T14:43:48.198588+00:00,upstream,,,295,1,
bidask,crypto,ALGOUSDC,ok,,0.11120454019096479,0.11139697331077737,0.3,2026-09-24T14:43:49.099870+00:00,upstream,,,253,1,
bidask,crypto,ALGOUSDO,ok,,0.11119,0.11135000000000002,5.7,2026-09-24T14:43:44.195966+00:00,upstream,,,344,1,
bidask,crypto,ALGOUSDT,ok,,0.1112030636114547,0.11140343663686815,0.4,2026-09-24T14:43:49.796520+00:00,upstream,,,273,1,
bidask,crypto,ALICEUSD,ok,,0.14451441881901997,0.1448400061774372,3.2,2026-09-24T14:43:47.496737+00:00,upstream,,,261,1,
bidask,crypto,ALICEUSDT,ok,,0.14455705333930582,0.14488128751244014,3.7,2026-09-24T14:43:47.496737+00:00,upstream,,,248,1,
bidask,crypto,ALKIMIUSD,stale,,0.0005148417063844147,0.0005168462616519379,901.3,2026-09-24T14:28:50.301194+00:00,upstream,,,240,1,age 901s > 300s
bidask,crypto,ALKIMIUSDT,stale,,0.000515,0.000517,901.8,2026-09-24T14:28:50.301194+00:00,upstream,,,241,1,age 902s > 300s
bidask,crypto,ALPINEUSD,ok,,0.3528722668424349,0.3538469200948534,6.3,2026-09-24T14:43:46.096335+00:00,upstream,,,247,1,
bidask,crypto,ALPINEUSDT,ok,,0.3529763243667482,0.35394772451102197,7.0,2026-09-24T14:43:46.096335+00:00,upstream,,,271,1,
bidask,crypto,ALTUSD,ok,,0.007646134372036964,0.007668607312085482,0.6,2026-09-24T14:43:52.992359+00:00,upstream,,,407,1,
bidask,crypto,ALTUSDC,ok,,0.007649999999999999,0.007659999999999999,1.1,2026-09-24T14:43:52.992359+00:00,upstream,,,253,1,
bidask,crypto,ALTUSDT,ok,,0.007659874768312497,0.007670125231687503,0.5,2026-09-24T14:43:53.898620+00:00,upstream,,,293,1,
bidask,crypto,AMATBUSD,ok,,463.453491122654,464.10794212342586,0.3,2026-09-24T14:43:54.696632+00:00,upstream,,,281,1,
bidask,crypto,AMATBUSDT,ok,,463.41,463.50999999999993,1.0,2026-09-24T14:45:08.897222+00:00,upstream,,,359,1,
bidask,crypto,AMATONUSD,ok,,462.8301398731614,463.7209891482357,0.3,2026-09-24T14:45:10.092029+00:00,upstream,,,250,1,
bidask,crypto,AMATONUSDT,ok,,464.5299999999999,464.54,0.9,2026-09-24T14:45:10.092029+00:00,upstream,,,280,1,
bidask,crypto,AMDBUSD,ok,,614.3938930407426,614.5899861956532,0.4,2026-09-24T14:45:12.296013+00:00,upstream,,,319,1,
bidask,crypto,AMDBUSDT,ok,,614.57,614.61,0.3,2026-09-24T14:45:12.797030+00:00,upstream,,,245,1,
bidask,crypto,AMDONUSD,ok,,614.3759058430657,615.3839096388862,0.5,2026-09-24T14:45:13.097535+00:00,upstream,,,391,1,
bidask,crypto,AMDONUSDT,ok,,614.7024476051517,615.0369762631608,0.4,2026-09-24T14:45:13.697016+00:00,upstream,,,253,1,
bidask,crypto,AMGNONUSD,ok,,406.455282,407.2048440000001,0.8,2026-09-24T14:45:14.287760+00:00,upstream,,,344,1,
bidask,crypto,AMGNONUSDT,ok,,412.71000000000004,412.72,1.5,2026-09-24T14:45:14.095827+00:00,upstream,,,342,1,
bidask,crypto,AMIUSD,ok,,0.0008845462925385965,0.0008975515429199365,15.5,2026-09-24T14:45:00.516614+00:00,upstream,,,306,1,
bidask,crypto,AMIUSDT,ok,,0.0008848,0.0008978,16.1,2026-09-24T14:45:00.516614+00:00,upstream,,,325,1,
bidask,crypto,AMPUSD,ok,,0.0004948581256452679,0.0004958627990304146,6.1,2026-09-24T14:45:11.096530+00:00,upstream,,,253,1,
bidask,crypto,AMPUSDT,ok,,0.000495,0.000496,6.7,2026-09-24T14:45:11.096530+00:00,upstream,,,309,1,
bidask,crypto,AMZNBUSD,ok,,246.17943629087472,246.1918960253457,6.7,2026-09-24T14:45:11.699385+00:00,upstream,,,332,1,
bidask,crypto,AMZNBUSDT,ok,,246.25,246.26,7.1,2026-09-24T14:45:11.699385+00:00,upstream,,,334,1,
bidask,crypto,AMZNONUSD,ok,,245.85784223269832,246.2531160875849,0.4,2026-09-24T14:45:18.900826+00:00,upstream,,,232,1,
bidask,crypto,AMZNONUSDT,ok,,245.98,248.69999999999996,2.5,2026-09-24T14:45:17.175063+00:00,upstream,,,318,1,
bidask,crypto,AMZN_PERPUSD,ok,,245.61191683413966,246.59756666555788,1.3,2026-09-24T14:45:21.696671+00:00,upstream,,,499,1,
bidask,crypto,AMZN_PERPUSDT,ok,,245.46124838895616,246.93844747655268,1.9,2026-09-24T14:45:21.696671+00:00,upstream,,,645,1,
bidask,crypto,ANETONUSD,ok,,202.64261864875468,203.26721318048072,0.8,2026-09-24T14:45:23.298318+00:00,upstream,,,451,1,
bidask,crypto,ANETONUSDT,ok,,202.96246907906144,202.97246907943602,1.9,2026-09-24T14:44:30.195953+00:00,upstream,,,228,1,
bidask,crypto,ANIMEUSD,ok,,0.0033689714342713343,0.0033789936959224996,1.0,2026-09-24T14:44:32.096912+00:00,upstream,,,325,1,
bidask,crypto,ANIMEUSDC,ok,,0.00337,0.00338,5.6,2026-09-24T14:44:27.996825+00:00,upstream,,,277,1,
bidask,crypto,ANIMEUSDT,ok,,0.0033700000050175902,0.00337999151630147,1.8,2026-09-24T14:44:32.096912+00:00,upstream,,,271,1,
bidask,crypto,ANKRUSD,ok,,0.0048991573145014304,0.004918466138145482,2.8,2026-09-24T14:44:31.597356+00:00,upstream,,,287,1,
bidask,crypto,ANKRUSDT,ok,,0.0049006484037235655,0.004919919158838921,0.8,2026-09-24T14:44:34.445698+00:00,upstream,,,448,1,
bidask,crypto,ANONUSD,ok,,0.3834829100004771,0.38508627361674663,4.1,2026-09-24T14:44:31.597356+00:00,upstream,,,270,1,
bidask,crypto,ANONUSDT,ok,,0.3836,0.3852,4.5,2026-09-24T14:44:31.597356+00:00,upstream,,,264,1,
bidask,crypto,APEEUR,ok,,0.13434,0.13472,33.5,2026-09-24T14:44:03.197577+00:00,upstream,,,249,1,
bidask,crypto,APEUSD,ok,,0.15272655378257796,0.15293771269027892,0.3,2026-09-24T14:44:36.896192+00:00,upstream,,,267,1,
bidask,crypto,APEUSDC,ok,,0.15269999999999997,0.15289999999999998,0.8,2026-09-24T14:44:36.896192+00:00,upstream,,,427,1,
bidask,crypto,APEUSDT,ok,,0.1528,0.153,1.5,2026-09-24T14:44:36.691512+00:00,upstream,,,397,1,
bidask,crypto,API3USD,ok,,0.2703408028098226,0.27076385670592024,0.3,2026-09-24T14:44:39.889935+00:00,upstream,,,280,1,
bidask,crypto,API3USDC,ok,,0.27059999999999995,0.2722,41.3,2026-09-24T14:43:59.438044+00:00,upstream,,,242,1,
bidask,crypto,API3USDT,ok,,0.270422852221449,0.27084097460198286,0.7,2026-09-24T14:44:40.503519+00:00,upstream,,,269,1,
bidask,crypto,APREUR,ok,,0.1307,0.13107,46.0,2026-09-24T14:43:56.096449+00:00,upstream,,,220,1,
bidask,crypto,APRUSD,ok,,0.1486687950353227,0.14905218934212855,1.0,2026-09-24T14:44:41.792082+00:00,upstream,,,360,1,
bidask,crypto,APRUSDT,ok,,0.1487052913001663,0.14909922903894324,1.3,2026-09-24T14:44:41.792082+00:00,upstream,,,248,1,
bidask,crypto,APTEUR,ok,,0.7324881388927458,0.7348532440422343,0.3,2026-09-24T14:44:43.496238+00:00,upstream,,,280,1,
bidask,crypto,APTFDUSD,ok,,0.8341,0.8353999999999999,0.6,2026-09-24T14:44:43.496238+00:00,upstream,,,220,1,
bidask,crypto,APTUSD,ok,,0.8331267303480381,0.8337839108323959,0.8,2026-09-24T14:44:44.395901+00:00,upstream,,,289,1,
bidask,crypto,APTUSDC,ok,,0.8337,0.8344999999999999,0.1,2026-09-24T14:44:45.583442+00:00,upstream,,,256,1,
bidask,crypto,APTUSDO,ok,,0.8328,0.8358000000000001,0.4,2026-09-24T14:44:45.795979+00:00,upstream,,,258,1,
bidask,crypto,APTUSDT,ok,,0.8339920466787685,0.834425682589524,0.2,2026-09-24T14:44:46.394928+00:00,upstream,,,276,1,
bidask,crypto,APUEUR,ok,,1.555e-05,1.6839999999999998e-05,3.1,2026-09-24T14:44:44.092947+00:00,upstream,,,279,1,
bidask,crypto,APUUSD,ok,,1.818463444194383e-05,1.8264793544107568e-05,96.6,2026-09-24T14:43:10.996252+00:00,upstream,,,237,1,
bidask,crypto,APUUSDT,ok,,1.819e-05,1.8270000000000003e-05,96.9,2026-09-24T14:43:10.996252+00:00,upstream,,,243,1,
bidask,crypto,ARBBTC,ok,,2.6e-06,2.61e-06,5.0,2026-09-24T14:44:43.395950+00:00,upstream,,,251,1,
bidask,crypto,ARBETH,ok,,8.18e-05,8.2e-05,0.7,2026-09-24T14:44:48.198839+00:00,upstream,,,268,1,
bidask,crypto,ARBEUR,ok,,0.1928,0.193,1.2,2026-09-24T14:44:48.097187+00:00,upstream,,,225,1,
bidask,crypto,ARBUSD,ok,,0.21930549596942198,0.21944570529178192,0.3,2026-09-24T14:44:49.902968+00:00,upstream,,,259,1,
bidask,crypto,ARBUSD1,ok,,0.21907,0.21995999999999996,1.4,2026-09-24T14:44:49.299650+00:00,upstream,,,269,1,
bidask,crypto,ARBUSDC,ok,,0.21938210577353554,0.21954386778717092,0.3,2026-09-24T14:44:50.896995+00:00,upstream,,,232,1,
bidask,crypto,ARBUSDT,ok,,0.21936589815228863,0.2195098793792596,0.2,2026-09-24T14:44:51.497191+00:00,upstream,,,231,1,
bidask,crypto,ARCUSD,ok,,0.07707415964987614,0.07732029058909534,0.6,2026-09-24T14:44:51.497191+00:00,upstream,,,225,1,
bidask,crypto,ARCUSDT,ok,,0.07711317490876898,0.07740726900734246,0.3,2026-09-24T14:44:52.296860+00:00,upstream,,,236,1,
bidask,crypto,AREUR,ok,,4.035,4.085,0.7,2026-09-24T14:44:52.395998+00:00,upstream,,,238,1,
bidask,crypto,ARGEUR,ok,,0.06191,0.06281,0.3,2026-09-24T14:44:53.195332+00:00,upstream,,,232,1,
bidask,crypto,ARGUSD,ok,,0.07079944561509686,0.07137014681889128,0.6,2026-09-24T14:44:53.397243+00:00,upstream,,,256,1,
bidask,crypto,ARGUSDO,ok,,0.0704,0.07142,0.3,2026-09-24T14:44:54.296077+00:00,upstream,,,276,1,
bidask,crypto,ARGUSDT,ok,,0.07082,0.07139000000000001,0.6,2026-09-24T14:44:54.262293+00:00,upstream,,,251,1,
bidask,crypto,ARKMEUR,ok,,0.11510000000000001,0.11592,1.5,2026-09-24T14:44:53.800056+00:00,upstream,,,231,1,
bidask,crypto,ARKMUSD,ok,,0.13127581995899248,0.13152807799140395,0.4,2026-09-24T14:44:55.396334+00:00,upstream,,,243,1,
bidask,crypto,ARKMUSDO,ok,,0.13098,0.13168,4.3,2026-09-24T14:44:51.895620+00:00,upstream,,,245,1,
bidask,crypto,ARKMUSDT,ok,,0.13133482976423727,0.13158886062978448,0.5,2026-09-24T14:44:56.100277+00:00,upstream,,,258,1,
bidask,crypto,ARMBUSD,ok,,318.4378618695453,319.03163323281086,0.6,2026-09-24T14:44:56.399087+00:00,upstream,,,233,1,
bidask,crypto,ARMBUSDT,ok,,318.53,319.12,1.0,2026-09-24T14:44:56.399087+00:00,upstream,,,250,1,
bidask,crypto,ARMONUSD,ok,,318.18152573296913,319.23891514364414,0.6,2026-09-24T14:44:57.295962+00:00,upstream,,,276,1,
bidask,crypto,ARMONUSDT,ok,,318.64,319.24,0.5,2026-09-24T14:44:58.198185+00:00,upstream,,,485,1,
bidask,crypto,ARPAEUR,ok,,0.009879999999999998,0.00992,0.7,2026-09-24T14:44:58.297233+00:00,upstream,,,271,1,
bidask,crypto,ARPAUSD,ok,,0.01124,0.011529999999999999,1.3,2026-09-24T14:44:58.396243+00:00,upstream,,,233,1,
bidask,crypto,ARPAUSDT,ok,,0.011246855897109638,0.011272591660562048,0.4,2026-09-24T14:44:59.738542+00:00,upstream,,,228,1,
bidask,crypto,ARSBTC,ok,,7.3776300356539456e-09,7.385524372230427e-09,6.8,2026-09-24T14:44:53.800056+00:00,upstream,,,253,1,
bidask,crypto,ARSETH,ok,,2.3182583944716029e-07,2.3566313839671297e-07,9.9,2026-09-24T14:44:51.284331+00:00,upstream,,,267,1,
bidask,crypto,ARSUSD,ok,,0.0006232395286012532,0.0006234573090323994,9.3,2026-09-24T14:44:52.395998+00:00,upstream,,,276,1,
bidask,crypto,ARSUSDC,ok,,0.0006233248145608677,0.0006234802668495542,9.8,2026-09-24T14:44:52.395998+00:00,upstream,,,314,1,
bidask,crypto,ARSUSDT,ok,,0.000623558022073954,0.0006235969069593414,12.4,2026-09-24T14:44:50.496554+00:00,upstream,,,373,1,
